icsd-186763-Mg1B2.chgcar,129024,48,48,56
icsd-186764-Ca1B2.chgcar,138240,48,48,60
icsd-186838-Cr1O2.chgcar,175616,56,56,56
icsd-186874-Mo1P1.chgcar,110592,48,48,48
icsd-186876-Mo1P1.chgcar,216000,60,60,60
icsd-186891-Cd1N1.chgcar,110592,48,48,48
icsd-186991-Ir4P4Sm2.chgcar,589824,64,64,144
icsd-186992-As4Ir4La2.chgcar,655360,64,64,160
icsd-186993-Ce2As4Ir4.chgcar,655360,64,64,160
icsd-187031-Ag1B2.chgcar,138240,48,48,60
icsd-187032-Au1B2.chgcar,147456,48,48,64
icsd-187080-Al1.chgcar,110592,48,48,48
icsd-187131-As4Fe4Li4.chgcar,737280,64,64,180
icsd-187132-As1Fe1Li1.chgcar,373248,72,72,72
icsd-187133-As2Fe2Li2.chgcar,497664,72,72,96
icsd-187134-Fe2Li2P2.chgcar,600000,100,100,60
icsd-187136-As2Fe2Na2.chgcar,1048576,128,128,64
icsd-187137-As4Fe4Na4.chgcar,1179648,64,64,288
icsd-187138-C4Fe8.chgcar,460800,96,40,120
icsd-187139-Fe14C6.chgcar,839808,108,108,72
icsd-187140-C4Fe12.chgcar,653184,84,108,72
icsd-187143-C2Fe8.chgcar,460800,96,48,100
icsd-187145-Fe1H1.chgcar,110592,48,48,48
icsd-187146-Fe1H3.chgcar,64000,40,40,40
icsd-187257-H1Mg1Ni1.chgcar,110592,48,48,48
icsd-187258-H2Mg1Ni1.chgcar,110592,48,48,48
icsd-187259-H3Mg1Ni1.chgcar,175616,56,56,56
icsd-187352-Ca2Si1.chgcar,512000,80,80,80
icsd-187359-Ho1N1.chgcar,175616,56,56,56
icsd-187360-Ho1N1.chgcar,110592,48,48,48
icsd-187362-Ho1P1.chgcar,175616,56,56,56
icsd-187363-As1Ho1.chgcar,216000,60,60,60
icsd-187364-As1Ho1.chgcar,175616,56,56,56
icsd-187370-Er1H1.chgcar,175616,56,56,56
icsd-187371-Er1H2.chgcar,175616,56,56,56
icsd-187375-Er2H6.chgcar,301056,56,56,96
icsd-187403-Ni8B6.chgcar,432000,60,60,120
icsd-187417-K6Zn2H10.chgcar,1728000,120,120,120
icsd-187418-Rb6Zn2H10.chgcar,1728000,120,120,120
icsd-187430-Hf3.chgcar,307200,80,80,48
icsd-187441-N4Re2.chgcar,301056,56,56,96
icsd-187445-N4Re2.chgcar,248832,72,72,48
icsd-187496-Sb4Te6.chgcar,2592000,120,120,180
icsd-187502-Bi8.chgcar,921600,96,96,100
icsd-187519-Dy1P1.chgcar,175616,56,56,56
icsd-187520-As1Dy1.chgcar,262144,64,64,64
icsd-187521-As1Dy1.chgcar,175616,56,56,56
icsd-187596-As2Ni2Rh2.chgcar,301056,56,56,96
icsd-187607-Bi4I12.chgcar,2150400,96,140,160
icsd-187608-Bi2I6.chgcar,1505280,64,196,120
icsd-187609-Bi1I3.chgcar,884736,96,96,96
icsd-187611-Bi4I12.chgcar,3072000,120,200,128
icsd-187621-Ni4Si4.chgcar,373248,72,72,72
icsd-187622-Si2Ni2.chgcar,165888,48,48,72
icsd-187644-C4H4N4.chgcar,216000,60,60,60
icsd-187677-Be6P4.chgcar,512000,80,80,80
icsd-187699-Pb1Se1.chgcar,373248,72,72,72
icsd-187710-N1Tc1.chgcar,64000,40,40,40
icsd-187720-C8Si4.chgcar,373248,72,72,72
icsd-187721-C4Si2.chgcar,248832,48,48,108
icsd-187733-Mn1B2.chgcar,129024,48,48,56
icsd-188001-Cl4La4Se4.chgcar,1209600,120,72,140
icsd-188064-Ni6P6.chgcar,663552,96,96,72
icsd-188171-Ca1Ni2P2.chgcar,512000,80,80,80
icsd-188173-Ca1Ni2As2.chgcar,592704,84,84,84
icsd-188176-Ca1P2Pd2.chgcar,592704,84,84,84
icsd-188178-As2Ca1Pd2.chgcar,884736,96,96,96
icsd-188286-C1Ru1.chgcar,110592,48,48,48
icsd-188327-La2Si4Ir4.chgcar,655360,64,64,160
icsd-188449-O3Sr1Zr1.chgcar,262144,64,64,64
icsd-188467-Fe1Bi1O3.chgcar,225792,56,56,72
icsd-188527-Cu1Li1O1.chgcar,175616,56,56,56
icsd-188528-Cu1Na1O1.chgcar,175616,56,56,56
icsd-188529-Cu1K1O1.chgcar,262144,64,64,64
icsd-188530-Cu1O1Rb1.chgcar,262144,64,64,64
icsd-188531-Ag1Na1O1.chgcar,216000,60,60,60
icsd-188532-Ag1K1O1.chgcar,262144,64,64,64
icsd-188618-C2Ge2Nb4.chgcar,442368,48,48,192
icsd-188692-In1P1.chgcar,216000,60,60,60
icsd-188693-P1Sc1.chgcar,262144,64,64,64
icsd-188890-C2O4.chgcar,262144,64,64,64
icsd-188945-Co1Si1Ti2.chgcar,262144,64,64,64
icsd-189087-C2Sc2.chgcar,259200,60,60,72
icsd-189090-C1Nb1.chgcar,110592,48,48,48
icsd-189092-C2Nb2.chgcar,225792,56,56,72
icsd-189226-Co6Si2Ti4.chgcar,663552,72,72,128
icsd-189288-Ce1O2.chgcar,262144,64,64,64
icsd-1892-Br6O2Pa2.chgcar,3317760,144,144,160
icsd-189324-O6Ti3.chgcar,307200,80,80,48
icsd-189325-O2Ti1.chgcar,175616,56,56,56
icsd-189437-B15.chgcar,512000,80,80,80
icsd-189439-Fe4O6.chgcar,559872,72,72,108
icsd-189498-Ni4P4Y4.chgcar,1008000,60,60,280
icsd-189703-Mn1Si1Ti2.chgcar,262144,64,64,64
icsd-189704-Si1Ti3.chgcar,373248,72,72,72
icsd-189705-Si1Ti2.chgcar,373248,72,72,72
icsd-189734-Tm4Fe4O12.chgcar,806400,84,120,80
icsd-189755-Ca2H1Ni10.chgcar,768000,80,80,120
icsd-189758-Ca2H1Ni10.chgcar,768000,80,80,120
icsd-189806-Bi8.chgcar,1080000,100,100,108
icsd-189822-Cs4K4C8.chgcar,1720320,128,96,140
icsd-189830-Mg4Si4O12.chgcar,800000,100,100,80
icsd-1898-Na2V4O10.chgcar,806400,56,80,180
icsd-189959-Mo3P3Ru3.chgcar,516096,96,96,56
icsd-189973-Mg4Si2O8.chgcar,896000,80,80,140
icsd-189977-Pb4O8.chgcar,526848,56,84,112
icsd-189980-O8Pb4.chgcar,526848,84,56,112
icsd-189981-Pb4O8.chgcar,526848,56,84,112
icsd-190160-Pd4Si4Sm4.chgcar,774144,108,64,112
icsd-190182-B2Yb1.chgcar,138240,48,48,60
icsd-19019-F4O4Sb4.chgcar,860160,140,64,96
icsd-190261-U4Si4Rh4.chgcar,725760,60,112,108
icsd-190317-O10Ta4.chgcar,645120,112,60,96
icsd-190380-Br2N2Zr2.chgcar,4741632,168,168,168
icsd-190382-Cl2Hf2N2.chgcar,4096000,160,160,160
icsd-190407-Al1As1.chgcar,216000,60,60,60
icsd-190439-Te1Pb1.chgcar,216000,60,60,60
icsd-190537-Cl7Na1.chgcar,884736,96,96,96
icsd-190538-Na4Cl12.chgcar,1440000,120,100,120
icsd-190540-Na2Cl6.chgcar,592704,84,84,84
icsd-190541-Cl1Na3.chgcar,451584,56,56,144
icsd-190543-Cl4Na6.chgcar,917504,128,128,56
icsd-190587-Ag2Cd1I4.chgcar,1728000,120,120,120
icsd-190588-Ag4I8Zn2.chgcar,1881600,140,120,112
icsd-19063-F2K2O4.chgcar,622080,48,108,120
icsd-190712-B2Fe8Gd2.chgcar,762048,84,84,108
icsd-190717-C12.chgcar,1259712,108,108,108
icsd-19075-F6Rb3Tl1.chgcar,1259712,108,108,108
icsd-19076-Cs3F6Tl1.chgcar,1259712,108,108,108
icsd-19077-F6Rb3Y1.chgcar,1259712,108,108,108
icsd-190782-Be1.chgcar,32768,32,32,32
icsd-190787-Zr3Co9B6.chgcar,884736,96,96,96
icsd-190790-B1Pt3Sc1.chgcar,262144,64,64,64
icsd-190791-B1Pt3Y1.chgcar,262144,64,64,64
icsd-190793-C1Pt3Sc1.chgcar,262144,64,64,64
icsd-190794-C1Pt3Y1.chgcar,262144,64,64,64
icsd-190795-C1La1Pt3.chgcar,373248,72,72,72
icsd-190797-B1Pd3Y1.chgcar,262144,64,64,64
icsd-190798-La1B1Pd3.chgcar,373248,72,72,72
icsd-19079-Cl4F12.chgcar,846720,56,84,180
icsd-190800-C1Pd3Y1.chgcar,262144,64,64,64
icsd-190801-C1La1Pd3.chgcar,262144,64,64,64
icsd-190914-Ge1Te1.chgcar,175616,56,56,56
icsd-190938-Ta1Cu1N2.chgcar,512000,80,80,80
icsd-190980-Fe3Si1.chgcar,262144,64,64,64
icsd-190988-Co1Mn1S1.chgcar,216000,60,60,60
icsd-190989-Co1Mn1Se1.chgcar,262144,64,64,64
icsd-190996-Mn1Sc2Si1.chgcar,373248,72,72,72
icsd-190997-Mn1Sc2Si1.chgcar,373248,72,72,72
icsd-191034-Ca8Si4.chgcar,1209600,120,72,140
icsd-191036-Ba8Si4.chgcar,1638400,80,128,160
icsd-191037-Ca4Mg4Si4.chgcar,1032192,112,72,128
icsd-191040-Ba4Mg4Si4.chgcar,1179648,128,72,128
icsd-191064-Cm1N1.chgcar,110592,48,48,48
icsd-191066-Cm1P1.chgcar,175616,56,56,56
icsd-191076-H1Ti1.chgcar,110592,48,48,48
icsd-191078-H1V1.chgcar,110592,48,48,48
icsd-191080-Cr1H1.chgcar,110592,48,48,48
icsd-191081-Cr2H2.chgcar,193536,48,48,84
icsd-191082-As1Pu1.chgcar,262144,64,64,64
icsd-191083-As1Pu1.chgcar,175616,56,56,56
icsd-191184-Zr4Cu2H10.chgcar,1474560,96,96,160
icsd-191195-H3Ti1U2.chgcar,290304,72,72,56
icsd-191232-N1Pd3.chgcar,262144,64,64,64
icsd-191234-N2Pd6.chgcar,373248,72,72,72
icsd-191236-N1Pd1.chgcar,175616,56,56,56
icsd-191242-N2Pd2.chgcar,200704,56,56,64
icsd-191257-Cr2N4Nb2.chgcar,322560,48,48,140
icsd-191258-Cr2N6Nb2.chgcar,501760,56,56,160
icsd-191432-H6Tb2.chgcar,313600,56,56,100
icsd-191438-F4Mg2.chgcar,248832,72,72,48
icsd-191486-V10B6.chgcar,1000000,100,100,100
icsd-191487-Si6V10.chgcar,933120,108,108,80
icsd-191489-B2Si6V10.chgcar,839808,108,108,72
icsd-191492-Rb1Te1.chgcar,512000,80,80,80
icsd-191536-Nd2O3.chgcar,345600,60,60,96
icsd-191639-Cs1N1Rb1.chgcar,512000,80,80,80
icsd-191682-Co1Te1V1.chgcar,262144,64,64,64
icsd-191683-Fe1Te1V1.chgcar,262144,64,64,64
icsd-191684-Co1Cr1Te1.chgcar,373248,72,72,72
icsd-191685-Cr1Fe1Te1.chgcar,262144,64,64,64
icsd-191687-Fe1Mn1Te1.chgcar,373248,72,72,72
icsd-191709-Mn1Ni2Si1.chgcar,216000,60,60,60
icsd-191754-Cr1.chgcar,64000,40,40,40
icsd-191758-Ba1.chgcar,262144,64,64,64
icsd-191771-In1N1.chgcar,175616,56,56,56
icsd-191785-Mn2P2.chgcar,301056,56,56,96
icsd-191788-Mn1P1.chgcar,216000,60,60,60
icsd-191797-B1C2N1.chgcar,89600,40,40,56
icsd-191799-B1C2N1.chgcar,89600,40,40,56
icsd-191800-B2C4N2.chgcar,175616,56,56,56
icsd-191801-B2C4N2.chgcar,373248,72,72,72
icsd-191803-B2C4N2.chgcar,200704,56,56,64
icsd-191822-Fe2.chgcar,77760,36,36,60
icsd-191898-Nb6B4.chgcar,516096,96,96,56
icsd-191905-B2Ta1.chgcar,129024,48,48,56
icsd-191906-B2Mo4.chgcar,373248,72,72,72
icsd-191907-B2Mo2.chgcar,248832,72,72,48
icsd-191910-B2W2.chgcar,248832,72,72,48
icsd-191998-B4Be4Li4.chgcar,442368,48,48,192
icsd-191999-B4Be4Li4.chgcar,884736,96,96,96
icsd-192056-Be1Se1.chgcar,175616,56,56,56
icsd-192143-Na2Ni2F6.chgcar,691200,80,80,108
icsd-192153-H1N3Th2.chgcar,345600,60,60,96
icsd-192217-H2He1Li2.chgcar,221184,48,48,96
icsd-192403-Na4Nb4O12.chgcar,846720,84,120,84
icsd-192408-Na1Nb1O3.chgcar,216000,60,60,60
icsd-192423-N4O4Ta4.chgcar,512000,80,80,80
icsd-192474-As2La1Pd2.chgcar,884736,96,96,96
icsd-192507-Ge4.chgcar,576000,60,60,160
icsd-192564-P4Ru6Sc1.chgcar,653184,108,108,56
icsd-192568-Cd2S2.chgcar,442368,64,64,108
icsd-192816-As1Li1Mn1.chgcar,373248,72,72,72
icsd-192846-As2Eu1Pd2.chgcar,884736,96,96,96
icsd-192867-Ni4Si1Tb1.chgcar,311040,72,72,60
icsd-193115-As1In1Pt5.chgcar,388800,60,60,108
icsd-193117-As1In1Pd5.chgcar,388800,60,60,108
icsd-193223-La8In4Si8.chgcar,1935360,72,120,224
icsd-193392-Co2Dy2Si4.chgcar,983040,128,128,60
icsd-193441-C6Li1.chgcar,229376,64,64,56
icsd-193523-Tb1Si1Ni4.chgcar,311040,72,72,60
icsd-193543-Nd1Ni4Si1.chgcar,311040,72,72,60
icsd-193545-Nd1Si1Ni4.chgcar,311040,72,72,60
icsd-193584-F8Mg2Sr2.chgcar,1209600,120,120,84
icsd-193589-Sb4Te6.chgcar,2304000,120,120,160
icsd-193-As6Ca2.chgcar,884736,96,96,96
icsd-194210-Cl4N4Pt2.chgcar,1975680,140,84,168
icsd-194250-F3Sc1.chgcar,216000,60,60,60
icsd-194312-Ce1B6.chgcar,262144,64,64,64
icsd-194319-Fe2N2Se2.chgcar,373248,72,72,72
icsd-194330-B6Sm1.chgcar,262144,64,64,64
icsd-194347-Au1Si3Sr1.chgcar,884736,96,96,96
icsd-1944-Sb8O12.chgcar,1728000,120,120,120
icsd-194609-La4Fe4O12.chgcar,846720,84,84,120
icsd-194634-B6Ba1.chgcar,262144,64,64,64
icsd-194635-B6Y1.chgcar,216000,60,60,60
icsd-194807-B8Mn2.chgcar,276480,72,80,48
icsd-195078-B3Pt6Yb3.chgcar,716800,80,80,112
icsd-195079-B3Lu3Pt6.chgcar,768000,80,80,120
icsd-195115-Bi2Cl2O2.chgcar,432000,60,60,120
icsd-195382-Ho4Se4F4.chgcar,983040,160,64,96
icsd-195432-In2Co3S2.chgcar,884736,96,96,96
icsd-195541-Ta10Si6.chgcar,1728000,120,120,120
icsd-195600-Pr4Sc4O12.chgcar,967680,96,120,84
icsd-195678-Hg2Bi4S8.chgcar,3110400,120,120,216
icsd-195742-K4Se8O4.chgcar,2116800,140,108,140
icsd-195765-Ba2La2Si4.chgcar,1555200,120,120,108
icsd-195818-Tl4Hg4Cl12.chgcar,2488320,160,72,216
icsd-196147-Te3As2.chgcar,4096000,160,160,160
icsd-196175-V4O8.chgcar,884736,96,96,96
icsd-196193-Fe10Si2B4.chgcar,1000000,100,100,100
icsd-196249-Fe1Bi1O3.chgcar,216000,60,60,60
icsd-196424-Fe2B8.chgcar,276480,48,72,80
icsd-196512-Nd2Cu2Si2.chgcar,491520,64,64,120
icsd-196513-Gd2Cu2Si2.chgcar,458752,64,64,112
icsd-196633-Pr1Co2B2.chgcar,592704,84,84,84
icsd-196682-V4As2C2.chgcar,414720,48,48,180
icsd-196723-Zr2Be2Si2.chgcar,338688,56,56,108
icsd-196752-Np1Te1.chgcar,373248,72,72,72
icsd-196905-Co4B4.chgcar,230400,48,60,80
icsd-196965-Ta2P2.chgcar,884736,96,96,96
icsd-196966-P4W4.chgcar,442368,48,96,96
icsd-196996-Ce2Te4.chgcar,725760,72,72,140
icsd-197002-Pr2Te1O2.chgcar,1259712,108,108,108
icsd-197178-Mo1C1.chgcar,110592,48,48,48
icsd-197221-Th6P8.chgcar,1404928,112,112,112
icsd-197338-Nd6S8.chgcar,1404928,112,112,112
icsd-197347-Ho2Co2Si4.chgcar,983040,128,128,60
icsd-197463-Nd1.chgcar,175616,56,56,56
icsd-197477-Am2Se4.chgcar,432000,60,60,120
icsd-197478-Mn1Te1.chgcar,262144,64,64,64
icsd-197484-Fe4As2.chgcar,313600,56,56,100
icsd-197553-Pu1B2.chgcar,138240,48,48,60
icsd-197598-Ce1B2Rh3.chgcar,338688,84,84,48
icsd-197644-Tb1B2.chgcar,188160,56,56,60
icsd-197912-Si2Rh3.chgcar,288000,60,60,80
icsd-197940-Ti4N2.chgcar,512000,80,80,80
icsd-197946-Cr1B2.chgcar,110592,48,48,48
icsd-198008-Pr2Si4.chgcar,1728000,120,120,120
icsd-198108-Tm1.chgcar,175616,56,56,56
icsd-198117-Gd2.chgcar,301056,56,56,96
icsd-198129-Eu1B1Pd3.chgcar,262144,64,64,64
icsd-198145-Yb2S1O2.chgcar,338688,56,56,108
icsd-198146-Lu2S1O2.chgcar,301056,56,56,96
icsd-198147-Y2S1O2.chgcar,313600,56,56,100
icsd-198156-Nb2B2.chgcar,248832,72,72,48
icsd-198159-U1O2.chgcar,175616,56,56,56
icsd-198163-Gd3.chgcar,2744000,140,140,140
icsd-198164-Mn1Te1Pd1.chgcar,373248,72,72,72
icsd-198184-Er2Si2.chgcar,395136,84,84,56
icsd-1981-Cl2O2V2.chgcar,470400,56,60,140
icsd-198218-Ag1Te1.chgcar,373248,72,72,72
icsd-198322-Np1P1.chgcar,216000,60,60,60
icsd-198331-Ce1Si2Ru2.chgcar,884736,96,96,96
icsd-198399-Sc1Rh3C1.chgcar,216000,60,60,60
icsd-198426-Pu1Al1O3.chgcar,175616,56,56,56
icsd-198427-Cs4.chgcar,1792000,80,140,160
icsd-198428-Cs4.chgcar,1612800,80,140,144
icsd-198439-Yb1.chgcar,216000,60,60,60
icsd-198459-Tm1B1Pd3.chgcar,262144,64,64,64
icsd-198515-Gd1Si2Os2.chgcar,592704,84,84,84
icsd-198521-Ho1Si2Ni2.chgcar,592704,84,84,84
icsd-198534-Tl4S4.chgcar,1000000,100,100,100
icsd-198628-Dy1Ni2P2.chgcar,512000,80,80,80
icsd-198629-Ho1Ni2P2.chgcar,512000,80,80,80
icsd-198631-Yb1Ni2P2.chgcar,512000,80,80,80
icsd-198639-Ti3Fe3As3.chgcar,560000,100,100,56
icsd-198671-La1Fe2Si2.chgcar,884736,96,96,96
icsd-198694-Nd1Co2B2.chgcar,592704,84,84,84
icsd-198695-Sm1Co2B2.chgcar,512000,80,80,80
icsd-198696-Gd1Co2B2.chgcar,512000,80,80,80
icsd-198698-Dy1Co2B2.chgcar,512000,80,80,80
icsd-198706-Sn1Te1.chgcar,512000,80,80,80
icsd-198709-Tm1Ni2P2.chgcar,512000,80,80,80
icsd-198719-Gd2Co8B2.chgcar,725760,84,80,108
icsd-198720-Dy2Co8B2.chgcar,640000,80,80,100
icsd-198722-Ho2Co8B2.chgcar,725760,84,80,108
icsd-198747-Dy1Si2Ru2.chgcar,592704,84,84,84
icsd-198757-Dy1Si2Ni2.chgcar,592704,84,84,84
icsd-198801-Cr6N3.chgcar,373248,72,72,72
icsd-198833-Ce6Si4.chgcar,864000,120,120,60
icsd-198834-Th6Si4.chgcar,903168,112,112,72
icsd-198863-Zr2Cu2Si4.chgcar,439040,56,56,140
icsd-198878-Sc3Cu3Si3.chgcar,552960,96,96,60
icsd-198899-Pt2O4.chgcar,248832,72,72,48
icsd-1995-P8S10.chgcar,2073600,100,192,108
icsd-200055-P6Pd14.chgcar,1259712,108,108,108
icsd-200067-Hf6Ni4Si6.chgcar,1228800,80,80,192
icsd-200088-La2O6Tl2.chgcar,614656,56,56,196
icsd-200089-K4N8Zn2.chgcar,1492992,128,108,108
icsd-200091-Nd2O6.chgcar,653184,108,108,56
icsd-200092-O6Sm2.chgcar,560000,100,100,56
icsd-200093-Gd2H6O6.chgcar,516096,96,96,56
icsd-200094-O6Tb2.chgcar,560000,100,100,56
icsd-200096-H6Ho2O6.chgcar,516096,96,96,56
icsd-200097-Er2H6O6.chgcar,516096,96,96,56
icsd-200099-I2Np2O2.chgcar,576000,60,60,160
icsd-20021-K4Hg4I12.chgcar,3440640,140,128,192
icsd-20025-Co2Br4O12.chgcar,1492992,96,108,144
icsd-200300-Br10U2.chgcar,2419200,112,180,120
icsd-200473-Am2Br2O2.chgcar,504000,60,60,140
icsd-200487-O6Pr2.chgcar,653184,108,108,56
icsd-200488-Eu2O6.chgcar,460800,80,80,72
icsd-200489-O6Tm2.chgcar,516096,96,96,56
icsd-200640-Mn2F4.chgcar,358400,80,80,56
icsd-200672-Mo6S8Sn1.chgcar,1000000,100,100,100
icsd-20075-Nd2B6O12.chgcar,884736,96,96,96
icsd-20079-B4Co4Re4.chgcar,497664,96,48,108
icsd-200827-Th1Fe4P12.chgcar,1000000,100,100,100
icsd-200832-Mo2Cl8O2.chgcar,1440000,100,120,120
icsd-20083-Al1B2Cr2.chgcar,442368,96,96,48
icsd-200849-Ge4N4O2.chgcar,564480,84,84,80
icsd-200955-Ho4F12.chgcar,691200,100,108,64
icsd-201005-Ag3S1I1.chgcar,512000,80,80,80
icsd-201025-Cd6Cl6P2.chgcar,1555200,120,120,108
icsd-20103-Ba1F8Tm2.chgcar,589824,96,96,64
icsd-201066-Bi8S12.chgcar,1814400,180,60,168
icsd-201135-Cs6Co2Br10.chgcar,4096000,160,160,160
icsd-201245-F4V2.chgcar,290304,72,72,56
icsd-201246-I1.chgcar,175616,56,56,56
icsd-201251-Cs1Pb1Cl3.chgcar,884736,96,96,96
icsd-201258-Ir2.chgcar,115200,72,40,40
icsd-201283-I4Nb4Se4.chgcar,1728000,120,120,120
icsd-201316-Cs1Eu1Cl3.chgcar,592704,84,84,84
icsd-201327-N3Na1.chgcar,175616,56,56,56
icsd-20140-Ti6Co10B4.chgcar,940800,140,140,48
icsd-201413-O8Se2Te2.chgcar,1728000,120,120,120
icsd-201436-Au4Cl8.chgcar,1404928,112,112,112
icsd-201439-Co2Na5S5.chgcar,1259712,108,108,108
icsd-20145-Cl2Zr2.chgcar,4096000,160,160,160
icsd-20146-Nd2S4.chgcar,460800,60,60,128
icsd-201579-Mo6S8.chgcar,884736,96,96,96
icsd-201830-Cl6Rb2V2.chgcar,1119744,108,108,96
icsd-201891-K2Ni1O2.chgcar,1259712,108,108,108
icsd-20198-K4I4O12.chgcar,1728000,120,120,120
icsd-201997-Sm4Cl8.chgcar,1306368,56,216,108
icsd-202011-Rb2Y2N8.chgcar,967680,80,112,108
icsd-202075-Ca3Cl3P1.chgcar,592704,84,84,84
icsd-202077-I2N6Rb4.chgcar,1179648,96,96,128
icsd-202109-Sc7Co1I12.chgcar,2744000,140,140,140
icsd-202178-Au2K2S2.chgcar,691200,80,80,108
icsd-202306-C4Th2.chgcar,360000,60,60,100
icsd-202329-Au2Na6S4.chgcar,1259712,108,108,108
icsd-202333-U2Cl6.chgcar,802816,112,112,64
icsd-202394-F10Li4Mn2.chgcar,790272,84,84,112
icsd-20240-B6Si1.chgcar,262144,64,64,64
icsd-20244-Ba1Si2.chgcar,327680,64,64,80
icsd-202452-I2La1.chgcar,2097152,128,128,128
icsd-20247-Si2Tb1.chgcar,216000,60,60,60
icsd-20248-Dy1Si2.chgcar,216000,60,60,60
icsd-202494-Cd2Cs4I8.chgcar,2752512,128,128,168
icsd-20250-Er1Si2.chgcar,216000,60,60,60
icsd-20251-Si2Tm1.chgcar,216000,60,60,60
icsd-202526-K2Pu1Cl6.chgcar,1404928,112,112,112
icsd-20252-Si2Yb1.chgcar,230400,60,60,64
icsd-20253-Lu1Si2.chgcar,201600,60,60,56
icsd-202544-O14W4.chgcar,1259712,108,108,108
icsd-202547-C3Cl5Gd6.chgcar,3145728,128,128,192
icsd-202558-F4Ge1.chgcar,373248,72,72,72
icsd-20275-Ca1O2.chgcar,262144,64,64,64
icsd-202821-Br4Nb2Se4.chgcar,1382400,128,100,108
icsd-20284-Si2Zr2.chgcar,358400,80,80,56
icsd-2028-Cd4Cl8O4.chgcar,1382400,120,60,192
icsd-202925-Pr2Cl6.chgcar,802816,112,64,112
icsd-20297-C4Cr4V2.chgcar,691200,80,80,108
icsd-20299-Ca1Si2Ni2.chgcar,592704,84,84,84
icsd-203030-Li5O5Sb1.chgcar,614400,80,80,96
icsd-203087-Ba6S10Ti2.chgcar,2744000,140,140,140
icsd-20309-As4Ni4S4.chgcar,884736,96,96,96
icsd-203137-I8Sr4.chgcar,1966080,192,80,128
icsd-20313-Nd2Te4.chgcar,725760,72,72,140
icsd-203216-I4P2.chgcar,1075200,80,120,112
icsd-20321-N3O3Ta3.chgcar,600000,100,100,60
icsd-20322-Al1B2Fe2.chgcar,338688,84,84,48
icsd-20332-Ba4Br8O4.chgcar,1843200,180,80,128
icsd-20333-Ba4Cl8O4.chgcar,1720320,168,80,128
icsd-20335-Y2Nb2O8.chgcar,800000,100,100,80
icsd-20360-Cl4N4Pt1.chgcar,884736,96,96,96
icsd-20374-Sb1Se2Tl1.chgcar,921600,120,120,64
icsd-20375-Si2Ti2.chgcar,373248,72,72,72
icsd-20384-B1Be2.chgcar,110592,48,48,48
icsd-20397-Ce1Ni1C2.chgcar,188160,56,56,60
icsd-20449-Cl2O4Y2.chgcar,516096,96,56,96
icsd-20453-Ag2F4.chgcar,430080,56,80,96
icsd-20461-B4Co4Mo4.chgcar,460800,96,48,100
icsd-20490-Cl2O4Pr2.chgcar,560000,100,56,100
icsd-20491-Cl2O4Sm2.chgcar,516096,96,56,96
icsd-20492-Cl2Gd2O4.chgcar,516096,96,56,96
icsd-20502-Gd1.chgcar,175616,56,56,56
icsd-20560-Cu4S2.chgcar,344064,64,64,84
icsd-20572-Al1F4Na1.chgcar,301056,56,56,96
icsd-20579-Na2O4U1.chgcar,640000,100,100,64
icsd-20593-Al2Si2O9.chgcar,622080,120,72,72
icsd-20624-O2Sn2.chgcar,358400,56,80,80
icsd-20634-U1N2O10.chgcar,1306368,108,108,112
icsd-20650-Sm4B4O12.chgcar,960000,100,100,96
icsd-20701-H8Pb4O8.chgcar,1036800,120,60,144
icsd-20710-S18.chgcar,3010560,80,196,192
icsd-20720-Cl8N4Pt2.chgcar,1016064,72,72,196
icsd-20722-U8.chgcar,564480,140,56,72
icsd-20725-S4Tb2.chgcar,432000,60,60,120
icsd-20749-Ag7N1O8.chgcar,1259712,108,108,108
icsd-20757-Hg2K4S8.chgcar,1769472,96,96,192
icsd-20760-Tl4Cl12.chgcar,3200000,200,160,100
icsd-20761-Tl4Br12.chgcar,4423680,216,160,128
icsd-20762-Cl4Tl2.chgcar,2304000,120,120,160
icsd-20882-B2Nd2Ni8.chgcar,691200,80,80,108
icsd-20928-Li2.chgcar,184320,48,48,80
icsd-21009-Cl2Er2S2.chgcar,614400,60,80,128
icsd-21010-F2La2Se2.chgcar,524288,64,64,128
icsd-21011-Ce2F4Se1.chgcar,2097152,128,128,128
icsd-21015-S6N6F6.chgcar,1259712,108,108,108
icsd-21039-Br6Pb4Se1.chgcar,4096000,160,160,160
icsd-21040-Pb5S2I6.chgcar,3225600,120,120,224
icsd-21054-Ba2F6Zn1.chgcar,622080,72,72,120
icsd-2137-Cl4Hg6O4.chgcar,1119744,96,108,108
icsd-214-F6S1.chgcar,512000,80,80,80
icsd-2190-Ba3Cl6.chgcar,1179648,128,128,72
icsd-22039-Cl8Eu4.chgcar,1128960,112,72,140
icsd-22080-Cl6Cr2.chgcar,995328,96,96,108
icsd-22083-P2H8I2.chgcar,663552,72,96,96
icsd-22090-Cl6Ru2.chgcar,979776,108,108,84
icsd-22103-Ti4Br16.chgcar,3161088,168,112,168
icsd-22122-Br1O1.chgcar,262144,64,64,64
icsd-22130-Cs4Br12.chgcar,2764800,160,108,160
icsd-22136-Pb4Br4Cl4.chgcar,1244160,120,72,144
icsd-22137-Pb4I4Cl4.chgcar,1474560,72,160,128
icsd-22138-Pb4I4Br4.chgcar,1769472,72,192,128
icsd-22153-I1N1.chgcar,110592,48,48,48
icsd-22158-I1K1.chgcar,512000,80,80,80
